Counter	Image	class label	Myr	Viewpoint	# Bulges	Sep	Flux Ratio	Gini	M20	C	A	S	Sersic n	A_s
10	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_320.fits	1	3.13	0	2	7.739164975933932	11.885022274370183	0.5686288031628387	-0.8503207139213936	3.6536963385254277	0.14817880502147437	0.0029030914722930753	1.8175	0.3582503696456382
11	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_340.fits	1	3.32	0	1	0	0	0.5722218906469032	-1.2629964701123	3.3658645758876373	0.07915981285127813	-0.04325174462908604	2.3018	0.6286849431172946
12	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_360.fits	1	3.52	0	1	0	0	0.602691687617036	-2.0839092342069274	3.3557919545608033	0.033135983383432425	-0.07448698789404008	2.0297	0.4237754635362737
13	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_380.fits	1	3.72	0	1	0	0	0.5708934478236652	-2.02002176393449	3.3509583632087825	-0.005901765490354984	-0.056079886222611966	2.1893	0.4144268010279148
14	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_400.fits	1	3.91	0	1	0	0	0.5856768973410301	-2.0553549050564537	3.396318912769108	-0.007925390297736272	-0.06215656263738019	2.0595	0.3482789278668307
15	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_420.fits	1	4.11	0	1	0	0	0.5684178671882789	-2.0209444684557103	3.1562444727192585	-0.029305836512513585	-0.07147903049482157	1.876	0.18468463741751198
16	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_440.fits	1	4.29	0	1	0	0	0.6053724372634349	-2.126350433154826	3.3339813130382074	-0.07629865442238551	-0.07836844363093354	2.1327	0.180091303840615
17	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_460.fits	1	4.49	0	1	0	0	0.5931961424053952	-2.0766395577127543	3.268767497510165	-0.017983466244242338	-0.09296747521290669	1.987	0.19749476187393147
18	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_480.fits	1	4.68	0	1	0	0	0.5816617210719528	-2.0380711652461385	3.2190547267236296	-0.02574859037652384	-0.09818864452673975	1.9385	0.3211486200367682
19	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_500.fits	1	4.88	0	1	0	0	0.5842187760504086	-2.0475830506143584	3.2724782286107326	-0.11393031786126444	-0.03580170430321943	1.8951	0.23067982258100625
20	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_005.fits	1	0.05	1	1	0	0	0.5940467880655151	-1.6985371700967964	3.4176003551848693	0.016989856053127046	0.05711542418957023	0.6685	0.07875578027998117
21	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_060.fits	1	0.59	1	1	0	0	0.6060231981279468	-1.884309390458772	3.6915937290814442	0.02496355725981564	0.09553293902889953	0.7711	0.33852763446534095
22	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_090.fits	1	0.88	1	1	0	0	0.5309727236195579	-1.6222787309184272	3.167064111559519	0.0021885772867017237	0.022724619078853862	0.7191	0.2794493867189749
23	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_120.fits	1	1.17	1	1	0	0	0.5957212181122689	-1.8107456039054324	3.2740627814116823	-0.01613534492940768	0.01601679098374029	0.8802	0.20377628027444086
24	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_150.fits	1	1.47	1	1	0	0	0.5252851372491422	-1.704312422127583	3.2165546015297526	-0.008528161017186902	0.024529627020597147	0.8602	0.12900073918096708
25	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_180.fits	1	1.76	1	1	0	0	0.5378942406012441	-1.8410643541799758	3.266481408584217	-0.024369209202581323	0.02184592647999499	0.9066	0.09505735982217041
26	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_210.fits	1	2.05	1	1	0	0	0.5263767802258914	-1.8053628436834308	3.2385605567701075	-0.03447580893690602	0.00869373736186556	0.9253	0.09786902091576292
27	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_240.fits	1	2.35	1	1	0	0	0.5320879131967563	-1.8104379828332946	3.222256665498767	-0.03416752634067192	0.010665330049293778	0.8779	0.08304227214951447
28	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_270.fits	1	2.64	1	2	13.569717447121844	2.5019579136939294	0.4936698532233131	-1.4426137412120752	2.7758123636052527	0.3008591754520885	0.015005661273712839	0.8827	0.3217172443170551
29	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_300.fits	1	2.93	1	1	0	0	0.5721063176345361	-1.797679948714224	3.2635430888568875	0.09998761137796529	0.005915266501920248	1.4418	0.3176272390224189
30	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_320.fits	1	3.13	1	2	7.833525449133516	9.095781099372957	0.5488888179685676	-0.8301861228597475	3.704985845190016	0.09866214211064209	0.029173184394689883	1.4311	0.34906398567031993
31	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_340.fits	1	3.32	1	1	0	0	0.5478176364593865	-1.465232231536436	3.4622442888556892	0.12348473711334743	0.023387899488391626	1.5445	0.18597383825671315
32	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_360.fits	1	3.52	1	1	0	0	0.5646012452600311	-1.9391135060969054	3.30085816718157	0.03413111466118774	-0.0016180594187502663	1.4161	0.26061144999764546
33	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_380.fits	1	3.72	1	1	0	0	0.5443146182689591	-1.9422705253763384	3.3965381664542473	0.06142072109915508	-0.0026439986493818016	1.5983	0.2908270547596619
34	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_400.fits	1	3.91	1	1	0	0	0.5511314198117695	-1.9251471878543482	3.4708134868230145	-0.018645455965934928	-0.0030087593287482137	1.5504	0.2538461008897172
35	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_420.fits	1	4.11	1	1	0	0	0.5747204549907428	-1.9412374164287391	3.249078560942238	-0.027623316281213846	0.004827601955671753	1.4838	0.1517562947627657
36	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_440.fits	1	4.29	1	1	0	0	0.5754089213309598	-1.9564099211656063	3.4512242547292518	-0.0645510547128704	-0.011076478483806926	1.5294	0.11405165534778272
37	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_460.fits	1	4.49	1	1	0	0	0.5482450920863139	-1.9460657606996983	3.3311388369156085	-0.029620516913042582	0.005876470731935668	1.5218	0.0887963177995565
38	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_480.fits	1	4.68	1	1	0	0	0.5629652540918144	-1.9317005352396661	3.318330449561022	-0.030190484359937236	0.0031167307558335787	1.5393	0.08480820454809301
39	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_500.fits	1	4.88	1	1	0	0	0.5482960936353004	-1.9487314642319544	3.3377516976096375	-0.011723436442788972	0.0011777329759364635	1.5156	0.14332095303613757
40	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_005.fits	1	0.05	2	1	0	0	0.5763805760975831	-1.7185538861761624	3.3416988270873977	-0.0343372178119967	0.01772535529348687	0.7268	0.127730263971344
41	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_060.fits	1	0.59	2	1	0	0	0.6021610328977601	-1.3307806376447184	2.2560377371920444	0.1292696602008833	0.014177953592945845	0.5655	0.5801248366425124
42	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_090.fits	1	0.88	2	1	0	0	0.5926624650999531	-1.7888089179679967	2.8533909614119715	0.056331917192364446	0.012556997238934635	0.8655	0.2362799125971047
43	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_120.fits	1	1.17	2	1	0	0	0.49675580995896856	-1.7614410549542874	3.015490946146964	0.03689752644765541	0.009586472942274108	0.9106	0.2421787773457457
44	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_150.fits	1	1.47	2	1	0	0	0.49077460075237717	-1.783182629135186	3.105728334203919	-0.02253151321494775	0.006257431872611364	0.9294	0.13410422771190064
45	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_180.fits	1	1.76	2	1	0	0	0.5178651911181295	-1.8013240505621184	3.0861368069056976	-0.03813197697630106	0.002095247984351683	1.0343	0.10377673426340363
46	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_210.fits	1	2.05	2	1	0	0	0.5256690238554864	-1.8496433033889101	3.1402051204582997	0.01851990298797888	0.008216551517362797	1.1185	0.16168026807168015
47	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_240.fits	1	2.35	2	1	0	0	0.475286104036452	-1.8367195109319352	3.080811504534011	-0.03993061493575315	0.007594982830432489	1.0351	0.1246993919041448
48	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_270.fits	1	2.64	2	2	7.5030633118895125	8.965200362147367	0.5077223807923085	-1.2985910298382128	2.733742958030063	0.46008105739075594	0.02431592106551196	1.1284	0.4593228010671156
49	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_300.fits	1	2.93	2	1	0	0	0.562607639047611	-1.8913005460428158	3.19103549114031	0.07332882031223727	0.005508126889189467	1.4701	0.22833631100480964
50	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_320.fits	1	3.13	2	2	3.542643582913134	11.350108156723143	0.5449920505126045	-1.2594080175231803	3.0185497526867318	0.17849270853551025	0.02382547381898031	1.4977	0.3479617934111486
51	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_340.fits	1	3.32	2	2	2.138106061447844	8.130551405672358	0.5679067139870169	-1.6309555065516765	3.3056714618017367	0.10589705638756595	0.023234229800707377	1.6299	0.3277916329490566
52	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_360.fits	1	3.52	2	1	0	0	0.5753174271403504	-1.8821012245053028	3.2193856231839924	0.03480999983662394	0.009370364205675762	1.4394	0.3317269119068726
53	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_380.fits	1	3.72	2	1	0	0	0.5554432365367161	-1.8886701335180653	3.333532973025752	-0.013796943313414047	-0.009630758272503372	1.714	0.35560954582596593
54	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_400.fits	1	3.91	2	1	0	0	0.5659220332386349	-1.9792016326373456	3.3500792827416612	-0.030079535537172793	-0.009047140470276932	1.7065	0.19482507927898254
55	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_420.fits	1	4.11	2	1	0	0	0.5654703695250158	-1.9723337483834489	3.3854982814444172	-0.10331734577663959	-0.0075036488530485345	1.6037	0.28769144646013567
56	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_440.fits	1	4.29	2	1	0	0	0.5677248181621533	-1.9863515326312313	3.2712508072724606	-0.04653885384638747	-0.0018852196088939169	1.6656	0.15790344670937895
57	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_460.fits	1	4.49	2	1	0	0	0.5774570471176432	-1.9687927020239502	3.362925191674289	-0.038551405512449476	-0.011856215674009601	1.599	0.10864922636185224
58	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_480.fits	1	4.68	2	1	0	0	0.5605787949669229	-1.970538633888124	3.233436819770063	-0.047305819510322575	-0.007123493862207102	1.6299	0.15823740668296055
59	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_500.fits	1	4.88	2	1	0	0	0.5816363337065708	-1.9702026842547793	3.300674244854311	-0.07368463067460354	-0.01016777810262693	1.5924	0.23349371847764444
60	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_005.fits	1	0.05	3	1	0	0	0.5170981221986152	-1.8885145887002335	3.0017647818336672	-0.05427780519664152	-0.011579175692408631	1.3828	0.05946209844155838
61	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_060.fits	1	0.59	3	1	0	0	0.5481220087004366	-1.8476736265739166	2.954757254974094	0.11158770260040791	0.04957640863210075	0.953	0.2832838233762649
62	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_090.fits	1	0.88	3	1	0	0	0.5015898292678496	-1.8658479074409304	2.855743635349635	0.03179728247050494	0.0287279564985159	1.2569	0.2674923221953728
63	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_120.fits	1	1.17	3	1	0	0	0.5393941696346124	-1.891623716669065	2.9005015525826554	0.062250032302251845	0.00980499512147574	1.3793	0.1419772464024754
64	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_150.fits	1	1.47	3	1	0	0	0.5010860115869934	-1.895006279987318	2.9642652887778445	0.040544859449128584	0.0058855024366945025	1.4063	0.15604975279405964
65	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_180.fits	1	1.76	3	1	0	0	0.4961093589252503	-1.8841894330471456	2.9043649910825433	0.02301926990546349	0.0024602657869798794	1.4519	0.1231789517312556
66	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_210.fits	1	2.05	3	1	0	0	0.5154385762344118	-1.909793412327457	3.0258748362836023	0.008409458798964965	0.006795854897775935	1.5075	0.10768318487536913
67	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_240.fits	1	2.35	3	1	0	0	0.4662480590951619	-1.9176160819899002	2.9509217127231375	-0.010589598111853275	-0.0009812817474873742	1.4487	0.10402663663085454
68	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_270.fits	1	2.64	3	2	1.3903707914717514	0.29952977481646625	0.49797635221027675	-1.4684677105152903	2.373474165085417	0.4788992830719102	0.010413697827791581	0.3351	0.5089733926596213
69	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_300.fits	1	2.93	3	1	0	0	0.5859710665704944	-1.9361724861860192	3.2616143656717975	0.1127237758983884	0.0038594104624243984	1.5549	0.5104393145530075
70	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_320.fits	1	3.13	3	2	5.121775626376516	13.131671199292803	0.5634974124572296	-1.30551479279569	3.2421135755755066	0.14923052803168638	0.008975024416328295	1.6369	0.44551367946398895
71	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_340.fits	1	3.32	3	1	0	0	0.5524895089213412	-1.386221687445518	3.151242028694444	0.13530078371844584	0.01180968842881262	1.9319	0.4953317150713165
72	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_360.fits	1	3.52	3	1	0	0	0.5814916215329607	-2.0205705354947945	3.3902569926995456	0.04447921427637601	0.00491877528885596	1.7254	0.3495193326577477
73	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_380.fits	1	3.72	3	1	0	0	0.5677114313921561	-1.9343761465626423	3.270798166258924	0.02706323354615077	-0.005909972963483082	1.8809	0.33663813711698026
74	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_400.fits	1	3.91	3	1	0	0	0.5772991996919087	-2.05293098706253	3.362986609835283	0.016674331185440677	-0.0019584117472807015	1.9141	0.39622694849233475
75	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_420.fits	1	4.11	3	1	0	0	0.5680796797759655	-2.0113759413916545	3.3193898429311415	-0.025065712775252547	-0.056691428854473584	1.7772	0.3845988222571222
76	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_440.fits	1	4.29	3	1	0	0	0.5883606239936325	-2.0772354788600054	3.3193735864031066	-0.032474510115057746	-0.013317880766236356	1.8713	0.23281367051023316
77	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_460.fits	1	4.49	3	1	0	0	0.5656651890386333	-1.9878738068124093	3.158183481802747	-0.057236954646203986	-0.01776541818447568	1.7746	0.27646170344339255
78	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_480.fits	1	4.68	3	1	0	0	0.5561168222395756	-1.9956441580691915	3.338066328946096	-0.03569953096779356	-0.016164681664464522	1.7463	0.16290587414376637
79	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_500.fits	1	4.88	3	1	0	0	0.5692683408824531	-2.008705335310766	3.2166474548226205	-0.06163249401901246	-0.06791175419427779	1.7531	0.2650108343226406
80	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_005.fits	1	0.05	4	1	0	0	0.5266996299315577	-1.9180042823621635	3.019413830369682	-0.048151601837915364	-0.01686800914403073	1.4341	0.06961947404464794
81	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_060.fits	1	0.59	4	1	0	0	0.567192575225471	-1.691497708174732	2.704532143520424	0.08442639004013787	0.058226589052633164	0.9198	0.38360674647112847
82	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_090.fits	1	0.88	4	1	0	0	0.5100370064472077	-1.8890093823374536	2.8640403844315534	0.02537152227621849	0.029887426518408897	1.4163	0.22805179124746955
83	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_120.fits	1	1.17	4	1	0	0	0.5503352661117723	-1.9352929299029138	3.0981356150869166	0.020268808108428592	0.010915113872322883	1.5092	0.19371107179316577
84	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_150.fits	1	1.47	4	1	0	0	0.5269618924110767	-1.9494385468454538	3.04298970771028	0.040717615042965824	0.006927829953668636	1.5636	0.09188818028498595
85	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_180.fits	1	1.76	4	1	0	0	0.5161372707738028	-1.9407382610877448	3.1486125211328546	0.021731030872929828	0.004632708309640084	1.6612	0.13682591005181938
86	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_210.fits	1	2.05	4	1	0	0	0.5454608659997002	-1.9887793058073158	3.1661497562079086	-0.033866264650049376	-0.0013302718542305008	1.709	0.13396233007456887
87	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_240.fits	1	2.35	4	1	0	0	0.48438788112656145	-1.9691389118076452	3.0753657803980077	-0.01477849998765497	-0.0027439855625992077	1.7418	0.06571328711698456
88	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_270.fits	1	2.64	4	2	13.090806794942036	20.419260043440726	0.467450686185787	-1.2168536655003184	1.97267232940166	0.6202234567661127	-0.0033689870889369836	2.9931	0.20555862103792105
89	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_300.fits	1	2.93	4	1	0	0	0.601994525443762	-2.0080819304074677	3.2090640193704036	0.06429029851370159	-0.09545755378448662	1.8292	0.42515408642966146
90	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_320.fits	1	3.13	4	2	7.735466837883814	16.30196663732009	0.5803455718061926	-1.1441829702508592	3.547039928297947	0.117782680464002	-0.0003626830626244378	1.8545	0.47379741037419915
91	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_340.fits	1	3.32	4	1	0	0	0.5860768589759028	-1.3123753648913068	3.3335090008248147	0.10090349070958902	-0.06004970354886405	2.4464	0.6110712048088301
92	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_360.fits	1	3.52	4	1	0	0	0.5869117458428067	-2.0347344586139617	3.310384626888779	0.06507649876912133	-0.10802720407167841	2.1862	0.40261631684917615
93	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_380.fits	1	3.72	4	1	0	0	0.5811246578367542	-2.0336158576004504	3.324676273803138	0.029313005825728128	-0.09513514516124319	2.2521	0.3761104456544095
94	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_400.fits	1	3.91	4	1	0	0	0.5956718875663404	-2.088823932830962	3.3662217570407353	-0.06486223101839311	-0.0818348949870833	2.1767	0.36056476442487395
95	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_420.fits	1	4.11	4	1	0	0	0.5785509156781746	-2.030001172039184	3.189417072351102	-0.04528366757602951	-0.10726285414199205	1.9812	0.09441070263884736
96	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_440.fits	1	4.29	4	1	0	0	0.524781736892201	-1.9991728476072947	3.2994703288026384	-0.05108275731798	-0.10554159926577672	2.2496	0.11721262608554502
97	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_460.fits	1	4.49	4	1	0	0	0.5884444064548201	-2.070263096004911	3.220290253783567	-0.01360952386133761	-0.1513720488606368	2.0686	0.33914857704970397
98	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_480.fits	1	4.68	4	1	0	0	0.5857912303368334	-2.062402371594272	3.194491501534597	-0.03864558543161744	-0.1504109139209834	2.0472	0.3354871341627411
99	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_500.fits	1	4.88	4	1	0	0	0.5595336049655886	-2.017063713999184	3.2322387074146097	-0.05660539816952279	-0.15720981928202657	2.0633	0.1669393734626227
100	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_005.fits	1	0.05	5	1	0	0	0.5106128263716152	-1.8812718069163101	2.983071392028271	-0.06883542172485962	-0.005449845582129818	1.3022	0.05785667591661682
101	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_060.fits	1	0.59	5	1	0	0	0.5843269745982931	-1.5502467798298747	2.3465631904048063	0.0943417026725707	0.03200201982831691	0.7907	0.36509149404716223
102	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_090.fits	1	0.88	5	1	0	0	0.5452080650996737	-1.8302134946374662	2.6571556043982008	0.0275017209913115	0.015750302551436095	1.1123	0.2481523168500292
103	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_120.fits	1	1.17	5	1	0	0	0.5039821742975399	-1.8427224769040191	2.9176290183754046	0.0452639810956012	0.00942134035762945	1.1472	0.11507870777385898
104	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_150.fits	1	1.47	5	1	0	0	0.48723612538270433	-1.8713904397322492	3.029428326664716	0.020839449528134806	0.0077930706811152805	1.2276	0.17637419172345198
105	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_180.fits	1	1.76	5	1	0	0	0.5117801003378101	-1.858260096999358	3.081033501941799	0.0023933845234553924	0.0007032305968059404	1.2641	0.10519532956184302
106	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_210.fits	1	2.05	5	1	0	0	0.5092211783988987	-1.8923565107799296	3.1358970705373457	-0.005218354293314238	0.00528098532631125	1.3201	0.13423313731670095
107	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_240.fits	1	2.35	5	1	0	0	0.4576911206976882	-1.8712095002814222	3.068066410087895	-0.023412498561553422	-0.007384849188766306	1.2251	0.07267005711875105
108	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_270.fits	1	2.64	5	2	10.485758525204043	4.808836374299148	0.49245319988352293	-1.408211425906639	2.9510163870679613	0.2237108674516363	0.009665417439679332	1.0092	0.5387133039680331
109	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_300.fits	1	2.93	5	1	0	0	0.5672990801624894	-1.780520488650829	3.2671073371400476	0.07266349310516128	0.008249556287994005	1.3477	0.1829560312539557
110	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_320.fits	1	3.13	5	2	5.833691097148063	6.894138437590799	0.5539260952732316	-0.8826013118573716	3.422293698234686	0.18635937012751252	0.023107170476269825	1.3001	0.4596726199279155
111	q0.2_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_340.fits	1	3.32	5	2	3.456559110187798	9.947638625974344	0.568408356257658	-1.5538212969001914	3.2812496393434354	0.11535339367655874	0.01148759065514021	1.4758	0.23264662415199078
