Counter	Image	class label	Myr	Viewpoint	# Bulges	Sep	Flux Ratio	Gini	M20	C	A	S	Sersic n	A_s
24	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_150.fits	0	1.47	2	1	0	0	0.4967350574114213	-1.816537958836817	2.826492628372002	-0.00029994784024589495	-0.0035247185068437298	1.0173	0.05040510941000694
25	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_180.fits	0	1.76	2	1	0	0	0.4951034473940441	-1.7869137756888938	2.8332153659215074	-0.03058222775419431	0.007080403998847116	1.0259	0.0625489378306892
26	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_200.fits	0	1.96	2	1	0	0	0.4867949851539053	-1.785387527897079	2.807773914382454	-0.01708832208736906	0.0034521830426354674	1.0046	0.08478530684627963
27	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_005.fits	0	0.05	3	1	0	0	0.49596576579074986	-1.8500429559960678	2.9564355819713555	-0.02738866053729583	-0.006999505871172226	1.1837	0.06564078630978566
28	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_030.fits	0	0.29	3	1	0	0	0.5181520728981729	-1.8275119446475296	2.8578580961574884	-0.00045528059229697077	-0.0011663858360024403	1.0579	0.07990644802340903
29	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_060.fits	0	0.59	3	1	0	0	0.5213382697887184	-1.8571407532568742	2.84442901727483	0.0031510327176081233	0.005359106799082867	1.0814	0.06082212955323546
30	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_090.fits	0	0.88	3	1	0	0	0.5164405748056187	-1.8627282146508162	2.911993026248416	0.0051960730792765695	-0.0004026396483694871	1.0978	0.1035960235274937
31	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_100.fits	0	0.98	3	1	0	0	0.47543015517830317	-1.8252716508277138	2.88756816726617	0.006579104298912259	0.0058860413578607175	1.0057	0.07953628458337833
32	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_120.fits	0	1.17	3	1	0	0	0.5043614792740059	-1.8456771305392832	2.8379051664710935	-0.005379389061028779	0.006512226802644138	1.0238	0.06855348875506163
33	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_150.fits	0	1.47	3	1	0	0	0.4917655900133572	-1.8273790837208272	2.8498258969458705	-0.024972074315951116	-0.0014945505962734294	1.0162	0.06676919647713868
34	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_180.fits	0	1.76	3	1	0	0	0.49124431989130746	-1.7987501456133466	2.7811650537493096	0.00923493124755005	0.012149528974312984	1.005	0.1038956044582589
35	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_200.fits	0	1.96	3	1	0	0	0.4870315096627666	-1.7701414770442523	2.79007293010433	-0.006151846389133952	0.008597788342886936	1.0036	0.08962111664764923
36	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_005.fits	0	0.05	4	1	0	0	0.5313556571652926	-1.924352698691642	3.006325314712812	-0.07102504024493739	-0.035570801137177734	1.5092	0.09081659673408878
37	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_030.fits	0	0.29	4	1	0	0	0.5229819814210419	-1.8877755483273215	2.930884962346358	-0.01930755718344195	-0.009245471608396028	1.4344	0.06938800659240871
38	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_060.fits	0	0.59	4	1	0	0	0.504016540834999	-1.8875739321360454	2.8774912578265512	-0.0018385856167014009	0.004809664506878761	1.3763	0.08220506019575506
39	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_090.fits	0	0.88	4	1	0	0	0.48515468149832486	-1.8693489787867543	2.8749315160204976	0.004870796864619936	0.005771014004101996	1.3566	0.10541064121749366
40	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_100.fits	0	0.98	4	1	0	0	0.5197578843582626	-1.8632164782697618	2.8568607143174827	0.023736731487417985	0.014134491443574456	1.2538	0.11797224478569461
41	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_120.fits	0	1.17	4	1	0	0	0.5108924624041223	-1.8492533612130564	2.82519765698444	-0.03453530965281356	0.0002797356103705878	1.2853	0.061801080203893285
42	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_150.fits	0	1.47	4	1	0	0	0.5071865078575601	-1.8486842023024417	2.8070419010020093	-0.01388134929712448	-0.003733561515763913	1.241	0.12873830879524395
43	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_180.fits	0	1.76	4	1	0	0	0.5088067514902046	-1.8427121310253636	2.819784174702667	-0.048947421303061824	-0.01613260880613817	1.2964	0.08088096081106504
44	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_200.fits	0	1.96	4	1	0	0	0.5230318337988384	-1.8456176784226033	2.781301571141646	-0.0545323225721936	-0.051345528641340135	1.2982	0.09798783744074353
45	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_005.fits	0	0.05	5	1	0	0	0.5358859709324981	-1.9281827663568707	3.0013228999912265	-0.051230089319821086	-0.03984096164227141	1.5161	0.0486418158421902
46	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_030.fits	0	0.29	5	1	0	0	0.5402175483308193	-1.9092684023992665	2.9451018328911016	-0.041162407659285145	-0.01330957476238452	1.4196	0.09754906708372862
47	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_060.fits	0	0.59	5	1	0	0	0.4765642071737294	-1.8678834139441027	2.864294515928088	-0.02162285331914507	0.005500719715059647	1.3718	0.08720399760742197
48	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_090.fits	0	0.88	5	1	0	0	0.4817844124175099	-1.869934539203455	2.8776775105591463	0.022688583182331083	0.005543482860110598	1.3634	0.12953083853107922
49	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_100.fits	0	0.98	5	1	0	0	0.514651753139072	-1.8652256990346379	2.859598579542428	0.010096422142054313	0.010606139231326242	1.261	0.09999668834734333
50	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_120.fits	0	1.17	5	1	0	0	0.5030447939305145	-1.8522954577018145	2.8150258554236904	0.009670560221430747	0.0050438512312574605	1.2804	0.05012277407482507
51	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_150.fits	0	1.47	5	1	0	0	0.5207663865630471	-1.861323126191514	2.8149605826977093	0.0014772096851231103	-0.0003647416468323927	1.2267	0.12203547130884888
52	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_180.fits	0	1.76	5	1	0	0	0.5048951153081203	-1.837225958701236	2.8204169478319914	-0.01651481624109371	0.0030770902053054816	1.3188	0.09586919315052257
53	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_200.fits	0	1.96	5	1	0	0	0.5332109265495544	-1.8462305665927572	2.778215897528398	-0.03686002861086039	-0.06297408228163441	1.2869	0.10238123759326533
54	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_005.fits	0	0.05	6	1	0	0	0.5325921366312725	-1.9260288018931409	3.001103009767147	-0.04829048260288871	-0.03239980225749733	1.513	0.07917934774074624
55	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_030.fits	0	0.29	6	1	0	0	0.5405837621757049	-1.8990840801635551	2.9281987107337675	-0.060951376857821066	-0.01866436953261773	1.4079	0.14272372251479692
56	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_060.fits	0	0.59	6	1	0	0	0.5098535495397041	-1.8856392628030303	2.8826656301758162	-0.03429890109141999	-0.006221677026629503	1.3735	0.09625805912824756
57	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_090.fits	0	0.88	6	1	0	0	0.4903328930056937	-1.8722303984141422	2.867299055601432	0.0033814227770489506	0.0057969366656601485	1.3471	0.1117776970901434
58	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_100.fits	0	0.98	6	1	0	0	0.5119480533633212	-1.8581714286672875	2.852878453689151	-0.0041390999303578474	0.009425447044493482	1.2524	0.11907406723717438
59	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_120.fits	0	1.17	6	1	0	0	0.49686202686377057	-1.8480898879206815	2.813690639696848	-0.018461695671603856	-9.312520358012035e-05	1.2782	0.052367715547807524
60	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_150.fits	0	1.47	6	1	0	0	0.5140073288320637	-1.8635548099131738	2.8187682285832105	-0.02695366369698525	0.002249565530991063	1.2368	0.14200934863440481
61	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_180.fits	0	1.76	6	1	0	0	0.503029325699558	-1.8490776775431415	2.8007625536128793	-0.05785902195072464	-0.02646399187588673	1.2894	0.14996967531840083
62	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_200.fits	0	1.96	6	1	0	0	0.5205738082704462	-1.8454913467801848	2.7993316782463173	-0.028252327256188293	-0.024384783682146388	1.3204	0.11696797570881237
