Counter	Image	class label	Myr	Viewpoint	# Bulges	Sep	Flux Ratio	Gini	M20	C	A	S	Sersic n	A_s
93	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_420.fits	1	4.11	3	2	3.3841269316390155	15.199874424986893	0.5031355820360198	-1.621733727412039	2.916424932284283	-0.02510524916195051	0.0015690615453264408	1.7843	0.13786755073511978
94	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_600.fits	1	5.85	3	1	0	0	0.5267046087061521	-2.0366905351544258	3.2596620754655863	-0.046716794917312864	-0.09902403690076789	2.388	0.27163351322208307
95	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_640.fits	1	6.24	3	1	0	0	0.5333378384725264	-2.0553346357067817	3.299786638744596	-0.0985137145354652	-0.07567968772392777	2.3564	0.1955434624158574
96	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_700.fits	1	6.83	3	1	0	0	0.5344728999780487	-2.001912119610072	3.2112883813836857	-0.09541645793329495	-0.06606393097493153	2.3775	0.22216691777691694
97	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_800.fits	1	7.8	3	1	0	0	0.5515112378365641	-2.004895499332093	3.320252300103508	-0.04884357479636863	-0.05045006891006938	2.4281	0.4250982735791513
98	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_840.fits	1	8.19	3	2	7.860371018950427	42.575523827009654	0.5219581320780963	-2.031088353704485	3.386918400008586	-0.10185443902482921	-0.023492912235534312	2.3225	0.21771773326261173
99	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_900.fits	1	8.78	3	1	0	0	0.5199893405630455	-2.0282955204478443	3.2359577621138897	-0.05238805194346262	-0.05722284867059043	2.6088	0.29380369684765445
100	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_940.fits	1	9.17	3	1	0	0	0.5262651921506001	-2.103324992578509	3.3943166118714974	-0.08580376438858707	-0.08019293338675003	2.7916	0.35846438368084854
101	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1000.fits	1	9.76	3	1	0	0	0.5338816072283703	-2.138288545829152	3.4636731332827635	-0.10805439547897298	-0.2093705225986468	2.8016	0.1083239028733725
102	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1020.fits	1	9.95	3	1	0	0	0.5360805042899027	-2.131963483004548	3.4248535819616173	-0.07772460724779061	-0.04411701256443707	2.8122	0.17822440229788475
103	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1040.fits	1	10.15	3	1	0	0	0.5315565197055494	-2.1363707264331175	3.385035390368337	-0.13308695926929148	-0.05633917427699564	2.8531	0.18047377120939934
104	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1060.fits	1	10.35	3	1	0	0	0.5307073117082649	-2.1566911952312395	3.4825680752426695	-0.15017964847869616	-0.10924177485081306	2.8978	0.16599668419788738
105	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1080.fits	1	10.54	3	1	0	0	0.5389912221877856	-2.144307609116326	3.413552233618928	-0.1139028951544516	-0.10280304632998494	2.88	0.09516415261599208
106	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1100.fits	1	10.74	3	1	0	0	0.5154354896163297	-2.083085550731896	3.364497501493417	-0.1037646185519051	-0.07428566182451479	2.5542	0.17262641985057045
107	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1145.fits	1	11.18	3	1	0	0	0.5289460120857846	-2.1478226391054296	3.4698401905312837	-0.12355332460115416	-0.12060363290057469	3.0873	0.12879671626181363
108	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1150.fits	1	11.64	3	1	0	0	0.537177307924187	-2.1675844403666296	3.4767726220054302	-0.13114684763010845	-0.2275067517246005	2.86	0.17017314818209497
109	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1155.fits	1	12.13	3	1	0	0	0.5362944555206189	-2.1461708024118566	3.4295976337551832	-0.06752500374570694	-0.03973525394047926	2.6899	0.08938552769040993
110	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1160.fits	1	12.61	3	1	0	0	0.541772770747453	-2.1538403950331797	3.4773445165830346	-0.12656643079176122	-0.14245696614517148	2.8087	0.19393181284185218
111	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1165.fits	1	13.1	3	1	0	0	0.5313679941561762	-2.1935622904170518	3.527880032542095	-0.15246182290037033	-0.03952902858275946	3.0078	0.09892060617759388
112	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1168.fits	1	13.4	3	1	0	0	0.5308064987119586	-2.185613529202246	3.545844898277865	-0.12587396218129915	-0.31074782409564405	2.9102	0.0932139612480483
113	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_005.fits	1	0.05	4	1	0	0	0.5197030926388101	-1.9159372763173768	3.010744029499459	-0.03917825411673952	-0.012902759300430802	1.4569	0.07528829895809114
114	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_040.fits	1	0.39	4	1	0	0	0.4895725685277264	-1.8866715107581657	2.8643667122652854	-0.001477581924278025	0.004136029094301024	1.312	0.05699673779711393
115	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_060.fits	1	0.59	4	1	0	0	0.4916425364821443	-1.8177906779742412	2.95583108000859	0.026692525988678314	0.03651578988446555	1.1101	0.2993747362771466
116	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_100.fits	1	0.98	4	1	0	0	0.5082645641367773	-1.8534563706803142	2.7218905960545663	0.022612676786568066	0.029364042061802313	1.2557	0.15824547968051356
117	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_200.fits	1	1.96	4	1	0	0	0.5305832132216983	-1.908480862836012	2.9862270826337536	0.04799508448940969	-0.012266728113648585	1.4459	0.1724763822903523
118	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_300.fits	1	2.93	4	1	0	0	0.5134195017499849	-1.9127478137928244	2.916230199198816	-0.018089060690358313	-0.00872536308131483	1.5387	0.22289108079361447
119	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_400.fits	1	3.91	4	1	0	0	0.5118079404631614	-1.9449981760132067	2.948361549897305	-0.07797065809140025	-0.05752920069710646	1.8878	0.20100758743677838
120	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_410.fits	1	4.01	4	1	0	0	0.5109636993392336	-1.9537443456126742	2.9675582020384756	-0.06955255520407075	-0.06139411474087995	1.8699	0.15621955083040084
121	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_420.fits	1	4.11	4	1	0	0	0.5018304355909047	-1.655973893478832	2.8281060566115257	-0.025476098664526773	-0.024889058097185866	1.8574	0.16548581801305084
122	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_600.fits	1	5.85	4	1	0	0	0.5406137485276467	-2.0309724018985227	3.2555533821744325	-0.055064973975613	-0.20225394107710484	2.9903	0.26602721361771
123	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_640.fits	1	6.24	4	1	0	0	0.5240693442319974	-2.0946122064539003	3.206504688276048	-0.044046970707641124	-0.20387586973985705	3.1428	0.2002232494449897
124	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_800.fits	1	7.8	4	2	4.634861668917433	15.233510631495674	0.5424972624699398	-1.8598070796220267	3.216190807771004	-0.018935114739994142	-0.19679936148947533	3.0827	0.24365718986096543
125	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_840.fits	1	8.19	4	1	0	0	0.523223175819811	-1.9757014127682668	3.224160741096113	-0.1118764220942133	-0.20639125498908964	3.1799	0.5149231584214375
126	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_900.fits	1	8.78	4	1	0	0	0.5386600966896709	-2.1647060945498806	3.3360037038926955	-0.0826244227930593	-0.2626637346570627	3.7343	0.5504494298611379
127	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_940.fits	1	9.17	4	1	0	0	0.5267454400716828	-2.0989583991873633	3.2959787099128715	-0.06825696382207355	-0.19218893728945557	3.7047	0.2883373549182555
128	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1040.fits	1	10.15	4	1	0	0	0.5178299384516062	-2.151769524652749	3.355942812412038	-0.09958664193359698	-0.2557046059066243	4.1418	0.12440237386797598
129	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1100.fits	1	10.74	4	1	0	0	0.5075204016456968	-2.10628851268938	3.24817828214429	-0.09138503338447582	-0.21657690071431118	3.9563	0.19655608156536022
130	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1140.fits	1	11.13	4	1	0	0	0.523908479630206	-2.168517552558018	3.390931465162388	-0.09945033247128547	-0.2666756787255718	3.8046	0.12065283468459241
131	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1145.fits	1	11.18	4	1	0	0	0.5260259893543919	-2.1791357630149526	3.3869042798677644	-0.08200430867013357	-0.26603245824029326	4.3631	0.1297860634913009
132	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1155.fits	1	12.13	4	1	0	0	0.5193740151318371	-2.130791591863438	3.2889664898278825	-0.14224464622958838	-0.24461186794977302	3.7553	0.10285932670534163
133	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1160.fits	1	12.61	4	1	0	0	0.518611170025177	-2.1586000654386726	3.3570984587868455	-0.10711722563560899	-0.24791611490172366	3.8947	0.13337231558822327
134	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_005.fits	1	0.05	5	1	0	0	0.5102600967115897	-1.8881091458664807	2.9953826196934137	-0.07569890787992103	-0.01299702769893401	1.3361	0.06236356039883885
135	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_040.fits	1	0.39	5	1	0	0	0.4732175747714802	-1.8562541806375017	2.834889944183212	-0.03576903162208156	0.002022878665466123	1.1731	0.0804592236088347
136	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_060.fits	1	0.59	5	1	0	0	0.5231070388401624	-1.7516639759880335	2.812752062192242	0.031799127923302264	0.03360577573908013	0.9682	0.3192749294776422
137	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_100.fits	1	0.98	5	1	0	0	0.49429540652209086	-1.7824897523741585	2.700314132043436	0.02750407240609129	0.01793600300236673	1.0742	0.1477031964793588
138	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_200.fits	1	1.96	5	1	0	0	0.5062738800175904	-1.8407942423788473	2.9684395067922393	0.017363729840186044	0.012980250004481412	1.225	0.1404897904992512
139	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_300.fits	1	2.93	5	1	0	0	0.4771822299795509	-1.8544658916704886	2.9086384891569312	-0.011132410521569958	-0.0008199924091117641	1.2542	0.1275299457022627
140	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_400.fits	1	3.91	5	1	0	0	0.5052599954046466	-1.9182336000640983	3.0061678975492834	-0.06553433932719839	-0.017312644304795875	1.448	0.1633642796493298
141	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_410.fits	1	4.01	5	1	0	0	0.4919532501137685	-1.9094099346130298	2.97983361689109	-0.07536321802439055	-0.00833304171115754	1.4149	0.0800621002378347
142	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_420.fits	1	4.11	5	1	0	0	0.5154734134633517	-1.7394876282809884	3.0425429304401175	-0.010978166991727906	-0.022432340035209594	1.4912	0.30739443593749916
143	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_600.fits	1	5.85	5	1	0	0	0.5388720539271703	-2.0193857817068697	3.3986847452513387	-0.06519876413792376	-0.024398620641351183	1.9805	0.28796041491966934
144	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_640.fits	1	6.24	5	1	0	0	0.5209801236569059	-1.9785116553760749	3.302075366389406	-0.12990273583318993	-0.05757138267703011	1.9562	0.2271900674298041
145	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_700.fits	1	6.83	5	1	0	0	0.5247760110762025	-2.0251791877190395	3.432384707537157	-0.0939812569977024	-0.04664267412199835	2.1533	0.2800557609935105
146	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_800.fits	1	7.8	5	1	0	0	0.5245781022257942	-1.9179284253168667	3.2539645231763075	-0.13820822799455135	-0.027474431579559803	2.1308	0.4005992739051664
147	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_840.fits	1	8.19	5	1	0	0	0.5334296692090269	-1.9208334825328717	3.295905885018491	-0.08517126496168513	-0.03495422584208035	2.0613	0.24672844270337907
148	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_900.fits	1	8.78	5	1	0	0	0.540407901670278	-2.0442834335656577	3.3318502882071654	-0.09279539044443089	-0.008475133091528678	2.359	0.2551365124782032
149	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_940.fits	1	9.17	5	1	0	0	0.5402289195627964	-2.062182620660707	3.4638360505305226	-0.12936961841194417	-0.08990433184925177	2.5765	0.30135768063446244
150	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_980.fits	1	9.56	5	1	0	0	0.54244892596405	-2.1233378341328124	3.4703850345191256	-0.16730677977258024	-0.07531457151613281	2.6934	0.2466589053039073
151	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1000.fits	1	9.76	5	1	0	0	0.530507580444168	-2.118835262200854	3.442666520585618	-0.101825134382576	-0.08942878521917837	2.6471	0.2548282168997895
152	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1020.fits	1	9.95	5	1	0	0	0.5184954368053403	-2.1191587163947956	3.4583747755143768	-0.16640348612078024	-0.06630128482721075	2.6968	0.1275293662277314
153	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1040.fits	1	10.15	5	1	0	0	0.5365185574762531	-2.1365952414235823	3.439945265052865	-0.2455042419190488	-0.14870015291227753	2.7297	0.16219902163668012
154	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1060.fits	1	10.35	5	1	0	0	0.5436776553901141	-2.1575337298840362	3.4365319426158427	-0.1574007213757318	-0.05475487650704882	2.731	0.169671122874338
155	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1080.fits	1	10.54	5	1	0	0	0.5311369145595368	-2.1315318892770567	3.4548887876230165	-0.17387998132983135	-0.12807271361803857	2.6098	0.11077220861879881
156	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1100.fits	1	10.74	5	1	0	0	0.5380033550214988	-2.1211880171124076	3.436255462690405	-0.1589426946623541	-0.12591816043004778	2.512	0.07730042145865632
157	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1140.fits	1	11.13	5	1	0	0	0.5307001261949045	-2.1325245712722087	3.5170479324297457	-0.15517347544361437	-0.07708827410224402	2.7328	0.10956901548699785
158	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1145.fits	1	11.18	5	1	0	0	0.535810970660798	-2.1464040817878614	3.5206702368928333	-0.21041986909083416	-0.13899063243719595	2.9021	0.06888731104445435
159	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1150.fits	1	11.64	5	1	0	0	0.5380895434762982	-2.1449841533259835	3.4638128545845888	-0.11305812765679563	-0.02577968117274499	2.702	0.09914706302212098
160	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1155.fits	1	12.13	5	1	0	0	0.5186291047236742	-2.1048655699450536	3.4472521452215594	-0.20422603272374618	-0.052742234758283324	2.564	0.10483087573202929
161	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1160.fits	1	12.61	5	1	0	0	0.5349062175260443	-2.1499850013480315	3.4704265156374223	-0.11856268354615179	-0.09088042993078123	2.7134	0.13292871240669246
162	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1165.fits	1	13.1	5	1	0	0	0.5302955697706045	-2.165022364823073	3.519270600565681	-0.16242525890495213	-0.1912173418588939	2.9455	0.09954825369357138
163	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1168.fits	1	13.4	5	1	0	0	0.5410635950500692	-2.173423889218283	3.568839554670684	-0.19858709702230018	-0.24720868345161884	2.8432	0.12111015892271723
164	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_005.fits	1	0.05	6	1	0	0	0.5937088921585835	-1.7168060558998643	3.420746561003577	0.0027745987125078783	0.048768497673570395	0.6761	0.11610734713994228
165	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_040.fits	1	0.39	6	2	12.492086392770629	4.845292504327859	0.5827815515610071	-1.6600375449742286	3.3924602373085433	-0.009237710755538558	0.03794901157685459	0.6552	0.07624893518324319
166	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_060.fits	1	0.59	6	1	0	0	0.5007596648745533	-1.3379688926132183	2.7036461207663227	0.09164006676371907	0.016678926267451787	0.5751	0.31467846038754854
167	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_100.fits	1	0.98	6	1	0	0	0.5362866584167557	-1.6343229408198694	3.144542804362639	-0.016403176431630227	0.034246412575436036	0.6511	0.3037441306400986
168	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_200.fits	1	1.96	6	1	0	0	0.5844608927567646	-1.7993812266716829	3.3148460237409734	-0.04239114438786514	0.023675899616479045	0.8086	0.09569212972644635
169	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_300.fits	1	2.93	6	1	0	0	0.5546437934417523	-1.7431962278890072	3.4905486419263063	-0.06560604082370752	0.039791570814617074	0.812	0.0927389598298682
170	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_400.fits	1	3.91	6	1	0	0	0.5625107044623513	-1.7791665173095048	3.515672583088013	-0.07951805823825184	0.047828703045025615	0.9287	0.08998808343319453
171	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_410.fits	1	4.01	6	2	17.55160626024648	7.3967339835862616	0.5613486572281242	-1.8014489593802054	3.454106535369377	-0.06963153164885033	0.03459131531761704	0.8967	0.1463684821017472
172	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_420.fits	1	4.11	6	2	4.605148043102305	6.198405722655504	0.6283322851800017	-1.7196754356147677	3.2988759358723465	0.04412846347130177	0.04376512702555968	1.0338	0.40655686912420996
173	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_600.fits	1	5.85	6	1	0	0	0.5696577229596884	-1.9151053574950183	3.38700330765676	-0.06874077226732635	-0.0034791263984199853	1.3776	0.25748798189923605
174	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_640.fits	1	6.24	6	1	0	0	0.5373463782071237	-1.9715465451529992	3.449926361548637	-0.07342550630104895	-0.0026059606007103686	1.4861	0.2750070193368445
175	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_700.fits	1	6.83	6	1	0	0	0.5320979892570109	-1.91058514069114	3.349788330757517	-0.0616655073328176	-0.007263130019004958	1.5697	0.15477222643355873
176	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_800.fits	1	7.8	6	1	0	0	0.55111898308298	-1.9298761583258857	3.3726148455948373	-0.06159040418491697	-0.004798945572792553	1.6761	0.1928485047217697
177	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_840.fits	1	8.19	6	1	0	0	0.5288918926861205	-2.049069913184911	3.622186776412684	-0.09690987437262084	0.001804214402464767	1.8284	0.23026992073258665
178	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_900.fits	1	8.78	6	1	0	0	0.5466348827341733	-1.9580944878020956	3.4134545560048863	-0.030423329493537758	0.011995980676667685	1.8419	0.24685961368525547
179	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_940.fits	1	9.17	6	1	0	0	0.5410396919904082	-2.0771968907658915	3.560339436554333	-0.06401106206484629	-0.009524884863777285	2.1428	0.24253069402288013
180	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_980.fits	1	9.56	6	1	0	0	0.5500769162414437	-2.1229628522843758	3.6176086909255534	-0.1566141965760144	-0.00945700269874483	2.2256	0.09390343532877206
181	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1000.fits	1	9.76	6	1	0	0	0.5416512806865322	-2.0787629248044004	3.564484099320162	-0.06319464962127952	0.02453987922518221	2.2077	0.17725276604844245
182	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1020.fits	1	9.95	6	1	0	0	0.5520567686960799	-2.115100648544851	3.5811787253696603	-0.13480141054552805	-0.007276034467385016	2.2613	0.12602287512831464
183	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1040.fits	1	10.15	6	1	0	0	0.5434245387850075	-2.0990383461318736	3.523791558261885	-0.1090544747078029	0.003693684587594118	2.1892	0.13206117227862102
184	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1060.fits	1	10.35	6	1	0	0	0.5415275562120727	-2.1001986179452823	3.6028372028412803	-0.12467242132144275	-0.0029844960108933267	2.3173	0.13544523968116928
185	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1080.fits	1	10.54	6	1	0	0	0.5268102792083522	-2.072798311877995	3.5794722213825403	-0.17571385404664003	-0.03748853076916983	2.267	0.06787469985900427
186	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1100.fits	1	10.74	6	1	0	0	0.5431918344922384	-2.075921973621626	3.5160038004788543	-0.1041864695322878	-0.021916869172426245	2.1242	0.08435850653468593
187	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1140.fits	1	11.13	6	1	0	0	0.5364370426231677	-2.11498092334129	3.671596066924019	-0.12848177324273266	-0.03761006961901541	2.3224	0.14216803141637924
188	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1145.fits	1	11.18	6	1	0	0	0.5302240636124208	-2.088511271073921	3.6162370684190437	-0.15166638410843664	-0.04327235263702982	2.4357	0.19101095882984995
189	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1150.fits	1	11.64	6	1	0	0	0.5494340667546508	-2.140136326913679	3.634430164270543	-0.18347907721229728	-0.1111988889026489	2.4683	0.127161233295083
190	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1155.fits	1	12.13	6	1	0	0	0.518101918350855	-2.071593633424354	3.5749434654614474	-0.14652193451860204	-0.09980091785651615	2.2829	0.10622677686681285
191	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1160.fits	1	12.61	6	1	0	0	0.5553544865357799	-2.1551018691098394	3.5726948131034297	-0.11546630021896433	-0.07101847089679107	2.4736	0.10366452603200431
192	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1165.fits	1	13.1	6	1	0	0	0.5510975079756466	-2.1808046713274245	3.613307341075786	-0.12169282778769426	-0.08669573349984913	2.6641	0.17091512985924764
193	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1168.fits	1	13.4	6	1	0	0	0.5403386617087055	-2.1630845788887063	3.590628151993156	-0.11891111856858541	-0.2165907837995981	2.625	0.17251381308908878
28	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_005.fits	0	0.05	0	1	0	0	0.5064046828688937	-1.879983285537966	2.960572142912525	-0.017363431768810632	-0.005034206817632949	1.3472	0.06491051194270854
29	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_030.fits	0	0.29	0	1	0	0	0.5391200009381129	-1.8720131500222903	2.8896747928216575	-0.001939496251206961	0.0014272816488336802	1.24	0.09956464051017877
30	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_060.fits	0	0.59	0	1	0	0	0.5379697631086656	-1.886575117274699	2.8730576333459816	-0.009569924360567241	0.00033581892490861133	1.246	0.07921092216318876
31	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_090.fits	0	0.88	0	1	0	0	0.545977428336514	-1.8530694337072333	2.8429773581119697	0.0078060947175591575	0.0033926497869501407	1.2051	0.11388759974674069
32	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_100.fits	0	0.98	0	1	0	0	0.4931557592076367	-1.7938357432798802	2.785164188150672	0.03686454668990496	0.014776516723770103	1.1282	0.1191478376471286
33	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_120.fits	0	1.17	0	1	0	0	0.4781236868202752	-1.7931991964634648	2.779656581923527	-0.011842280148154093	0.0037349658080346316	1.137	0.09359310553366215
34	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_150.fits	0	1.47	0	1	0	0	0.5024132169523249	-1.8266192869530886	2.7828553575713864	0.01599102054975149	0.013381269316859488	1.1191	0.13335144428464507
35	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_180.fits	0	1.76	0	1	0	0	0.5023113895592981	-1.8481922128431332	2.8137238640309947	-0.016130394393452423	0.008486692260884889	1.1827	0.09913145269003297
36	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_200.fits	0	1.96	0	1	0	0	0.5055624522176746	-1.8362419447419116	2.774069235447909	0.0025765007087370723	0.009959479075836516	1.1323	0.09044701954757321
66	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_005.fits	0	0.05	1	1	0	0	0.5008792044076166	-1.8295181142400008	2.9468704271767745	-0.029257724197241288	0.002021253825492358	1.1804	0.08163238858251404
67	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_030.fits	0	0.29	1	1	0	0	0.5184940287694296	-1.8078730940662768	2.8727985768688082	-0.008468396826877235	-0.000491054750323454	1.0857	0.04637642663899656
68	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_060.fits	0	0.59	1	1	0	0	0.5127848843827492	-1.8387188020659861	2.868170373808811	-0.011958081355965435	-0.0024388823082133063	1.0833	0.07796935475709879
69	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_090.fits	0	0.88	1	1	0	0	0.5242909790227702	-1.8004563839806331	2.8593144712741365	0.007787188627585869	0.0045542309605698245	1.0652	0.09919530434221967
70	isolated_galaxies/m1_fg0.3_BT0.2/rot_45/broadband_100.fits	0	0.98	1	1	0	0	0.4772880889430671	-1.735552728678596	2.751936994477454	0.017528131185771328	0.009238029847868702	1.009	0.11451047143364401
